time,open,close,high,low,volumefrom,volumeto
1316822400,5.545,5.468,5.641,5.32,17944.23,97847.53
1316908800,5.468,5.33,5.49,5.322,9487.26,51288.09
1316995200,5.33,4.87,5.4,4.721,56072.39,277987.41
1317081600,4.87,4.916,5.13,4.781,24645.37,121363.66
1317168000,4.916,4.772,4.969,4.625,30625.21,146110.79
1317254400,4.772,4.779,4.8,4.674,14092.89,66817.43
1317340800,4.779,5.14,5.35,4.743,41459.07,208038.79
1317427200,5.14,5.032,5.249,4.861,23460.74,118531.63
1317513600,5.032,5.027,5.1,4.91,10457.31,52128.13
1317600000,5.027,5.024,5.04,4.889,17289.25,85880.89
1317686400,5.024,4.96,5.025,4.919,15793.44,78377.78
1317772800,4.96,4.87,5.025,4.831,17586.46,86107.56
1317859200,4.87,4.734,4.9,4.499,54773.49,256723.57
1317945600,4.734,4.273,4.796,3.782,97547.35,418394.5
1318032000,4.273,4.008,4.34,3.825,39611.94,159656.31
1318118400,4.008,4.103,4.389,4.008,37920.06,158762.15
1318204800,4.103,4.1,4.2,4.01,16858.24,69188.53
1318291200,4.1,3.931,4.1,3.85,41104.08,162268.54
1318377600,3.931,4.15,4.45,3.901,69399.53,282490.41
1318464000,4.15,4.046,4.2,4.002,19706.17,80377.3
1318550400,4.046,3.988,4.115,3.948,20054.55,80464.14
1318636800,3.988,3.842,4.05,3.709,42092.42,163851.32
1318723200,3.842,3.557,3.897,3.4,36200.88,131714.03
1318809600,3.557,2.56,3.74,2.26,207426.66,591902.27
1318896000,2.56,2.419,2.9,2.31,87859.09,229826.44
1318982400,2.419,2.27,2.536,2.04,101864.85,232324.75
1319068800,2.27,2.348,2.391,2.22,48859.48,113046.14
1319155200,2.348,2.57,2.72,2.327,72971.11,185287.39
1319241600,2.57,3.159,3.3,2.551,120163.91,361119.44
1319328000,3.159,3.17,3.2,2.95,37044.29,114141.14
1319414400,3.17,2.545,3.195,2.481,92232.43,258830.28
1319500800,2.545,2.77,3.04,2.44,101412.11,278159.07
1319587200,2.77,2.773,2.849,2.65,29400.74,80877.1
1319673600,2.773,3.04,3.09,2.731,58696.1,171312.37
1319760000,3.04,3.19,3.255,2.905,52365.19,162799.02
1319846400,3.19,3.581,3.827,3.14,79542.9,281957.99
1319932800,3.581,3.27,3.65,3.2,50686.73,171427.93
1320019200,3.27,3.248,3.316,3.066,30980.52,98715.6
1320105600,3.248,3.15,3.35,3.07,37893.47,120727.9
1320192000,3.15,3.254,3.44,3.141,32311.05,104522.19
1320278400,3.254,3.152,3.28,3.1,24520.65,78756.92
1320364800,3.152,3.109,3.21,3.011,39513.13,123573.79
1320451200,3.109,2.97,3.15,2.85,52964.48,159571.85
1320537600,2.97,2.96,3.0,2.92,17232.27,51037.09
1320624000,2.96,3.007,3.032,2.95,23992.23,71961.1
1320710400,3.007,3.035,3.21,3.006,60336.67,186440.21
1320796800,3.035,2.95,3.11,2.887,52195.11,156655.47
1320883200,2.95,2.84,2.969,2.8,33928.76,97395.49
1320969600,2.84,3.08,3.11,2.823,44853.17,133312.05
1321056000,3.08,3.031,3.11,3.01,20383.26,62326.05
1321142400,3.031,2.997,3.05,2.951,9625.0,28888.03
1321228800,2.997,2.22,2.996,2.1,382186.83,957693.93
1321315200,2.22,2.329,2.49,2.11,76420.88,175520.98
1321401600,2.329,2.56,2.6,2.301,44208.85,108654.69
1321488000,2.56,2.25,2.589,1.994,117276.75,261039.94
1321574400,2.25,2.05,2.39,2.0,98135.59,210125.46
1321660800,2.05,2.196,2.26,2.0,78301.16,169806.11
1321747200,2.196,2.2,2.499,2.15,79731.04,182015.99
1321833600,2.2,2.294,2.311,2.17,41727.08,93197.44
1321920000,2.294,2.329,2.35,2.25,34208.37,78934.49
1322006400,2.329,2.332,2.38,2.27,39998.19,92955.46
1322092800,2.332,2.432,2.56,2.305,87264.6,211558.58
1322179200,2.432,2.506,2.528,2.374,44404.7,109592.19
1322265600,2.506,2.47,2.531,2.41,36118.53,89621.87
1322352000,2.47,2.48,2.49,2.423,22727.06,55832.77
1322438400,2.48,2.55,2.55,2.44,41261.74,103409.13
1322524800,2.55,2.75,2.981,2.54,180531.08,503908.53
1322611200,2.75,2.97,3.09,2.732,120145.34,349861.49
1322697600,2.97,3.06,3.14,2.929,63864.09,195016.15
1322784000,3.06,3.115,3.138,3.035,57494.9,178018.0
1322870400,3.115,2.794,3.125,2.75,123022.09,360981.81
1322956800,2.794,2.828,2.9,2.61,95222.47,261745.73
1323043200,2.828,2.88,2.93,2.781,30884.98,88678.38
1323129600,2.88,3.03,3.05,2.87,55599.98,165517.79
1323216000,3.03,2.99,3.082,2.932,58122.19,174201.54
1323302400,2.99,2.98,3.006,2.884,39933.69,117824.45
1323388800,2.98,2.97,3.039,2.935,34385.44,102810.85
1323475200,2.97,3.05,3.133,2.935,74305.72,225642.57
1323561600,3.05,3.251,3.38,2.99,108223.27,346453.23
1323648000,3.251,3.135,3.29,3.084,39900.0,126940.32
1323734400,3.135,3.25,3.25,3.141,32658.54,104930.82
1323820800,3.25,3.15,3.248,2.994,72477.69,225975.05
1323907200,3.15,3.2,3.214,3.11,30094.23,95417.41
1323993600,3.2,3.2,3.22,3.15,29868.63,95114.72
1324080000,3.2,3.2,3.23,3.155,16479.96,52586.17
1324166400,3.2,3.193,3.219,3.175,10793.72,34542.59
1324252800,3.193,3.52,3.7,3.189,139986.97,476965.51
1324339200,3.52,3.95,4.5,3.483,186409.95,739231.72
1324425600,3.95,3.89,4.04,3.81,48793.69,191659.23
1324512000,3.89,3.89,3.992,3.509,57206.32,216558.95
1324598400,3.89,3.947,3.95,3.815,20496.54,80030.54
1324684800,3.947,3.94,3.969,3.855,14933.59,58567.87
1324771200,3.94,4.225,4.39,3.781,80800.44,334511.38
1324857600,4.225,4.018,4.313,3.81,88825.75,358539.93
1324944000,4.018,4.07,4.1,3.962,30159.46,121501.17
1325030400,4.07,4.186,4.25,3.99,33837.22,140029.63
1325116800,4.186,4.166,4.33,4.116,53069.29,223710.01
1325203200,4.166,4.248,4.3,4.063,41068.6,172118.96
1325289600,4.248,4.722,4.995,4.2,129730.72,596240.41
1325376000,4.722,5.268,5.5,4.615,108509.23,553045.14
1325462400,5.268,5.217,5.47,4.8,69150.93,360357.28
1325548800,5.217,4.881,5.29,4.65,125170.25,619170.54
1325635200,4.881,5.574,5.7,4.751,131170.86,688717.86
1325721600,5.574,6.948,7.22,5.574,182328.19,1130623.29
1325808000,6.948,6.697,7.21,6.126,218077.48,1481327.88
1325894400,6.697,6.81,7.016,6.38,48387.58,325053.98
1325980800,6.81,7.114,7.2,6.734,57193.53,403151.44
1326067200,7.114,6.326,7.191,5.81,148406.85,960592.31
1326153600,6.326,6.36,6.89,6.001,110210.25,705056.48
1326240000,6.36,6.9,7.138,6.413,99442.07,677642.84
1326326400,6.9,6.8,6.997,6.337,140116.52,944165.94
1326412800,6.8,6.41,6.804,6.4,60228.77,398312.18
1326499200,6.41,6.75,6.95,6.22,141896.32,935192.51
1326585600,6.75,7.002,7.08,6.741,62233.33,429700.86
1326672000,7.002,6.683,7.189,6.511,122666.57,837413.61
1326758400,6.683,5.6,6.95,4.64,213409.8,1288538.97
1326844800,5.6,5.92,6.95,5.1,226680.97,1354753.44
1326931200,5.92,6.36,6.361,5.873,114820.45,709705.27
1327017600,6.36,6.49,6.58,6.258,66786.48,429803.56
1327104000,6.49,6.18,6.548,6.1,64761.69,407116.4
1327190400,6.18,6.31,6.455,6.1,44890.65,282233.76
1327276800,6.31,6.356,6.389,6.212,17693.05,111630.55
1327363200,6.356,6.29,6.394,6.219,35663.08,224665.59
1327449600,6.29,5.75,6.322,5.502,133115.25,782053.65
1327536000,5.75,5.34,5.92,5.3,123954.11,692624.73
1327622400,5.34,5.292,5.51,5.05,115567.83,611581.18
1327708800,5.292,5.627,5.76,5.26,89708.02,499881.49
1327795200,5.627,5.381,5.7,5.328,46430.45,254457.17
1327881600,5.381,5.49,5.6,5.367,42303.14,233179.7
1327968000,5.49,5.484,5.65,5.426,48296.66,267099.31
1328054400,5.484,6.076,6.2,5.468,115523.96,672632.58
1328140800,6.076,6.1,6.199,5.823,54546.27,328716.58
1328227200,6.1,5.959,6.14,5.719,59279.85,350818.69
1328313600,5.959,5.873,5.987,5.84,20619.6,122071.46
1328400000,5.873,5.689,5.885,5.45,120336.02,683010.86
1328486400,5.689,5.453,5.72,5.45,90258.84,500693.58
1328572800,5.453,5.69,5.78,5.45,72748.36,408854.24
1328659200,5.69,5.6,5.849,5.3,237943.12,1342007.99
1328745600,5.6,5.83,5.915,5.5,89946.12,516915.55
1328832000,5.83,5.913,5.985,5.801,39304.91,230967.96
1328918400,5.913,5.601,6.0,5.541,69711.29,397688.29
1329004800,5.601,5.515,5.85,5.43,81917.16,459004.75
1329091200,5.515,5.26,5.72,5.2,170210.59,909500.32
1329177600,5.26,4.463,5.451,4.212,297572.02,1399443.95
1329264000,4.463,4.325,4.88,4.2,161800.56,741639.35
1329350400,4.325,4.274,4.444,3.878,166594.52,697818.37
1329436800,4.274,4.41,4.77,4.228,135949.41,606244.08
1329523200,4.41,4.222,4.497,4.12,70406.17,300903.53
1329609600,4.222,4.387,4.52,4.181,62365.41,271300.43
1329696000,4.387,4.361,4.47,4.29,37299.13,162939.76
1329782400,4.361,4.272,4.397,4.212,51784.83,222970.81
1329868800,4.272,4.425,4.54,4.271,103836.79,460671.29
1329955200,4.425,5.015,5.198,4.42,164308.47,792557.08
1330041600,5.015,5.029,5.1,4.825,89828.05,446896.98
1330128000,5.029,4.773,5.07,4.65,86163.6,420213.07
1330214400,4.773,4.922,5.1,4.773,70034.61,347092.76
1330300800,4.922,4.956,4.99,4.89,29371.64,145288.76
1330387200,4.956,4.868,5.0,4.735,62691.08,305075.07
1330473600,4.868,4.86,4.9,4.8,26539.25,129089.93
1330560000,4.86,4.921,4.989,4.86,44183.64,218150.92
1330646400,4.921,4.705,4.95,4.51,130764.74,613272.66
1330732800,4.705,4.614,4.78,4.51,40075.06,187646.64
1330819200,4.614,4.82,4.95,4.612,58826.16,283142.41
1330905600,4.82,4.984,5.05,4.82,65828.18,325526.7
1330992000,4.984,4.99,5.07,4.9,44532.27,221579.34
1331078400,4.99,4.938,5.05,4.84,46167.56,227645.86
1331164800,4.938,4.93,5.0,4.755,58089.4,283093.81
1331251200,4.93,4.861,4.949,4.821,32723.03,160227.85
1331337600,4.861,4.833,4.913,4.753,28070.74,135426.18
1331424000,4.833,4.91,4.99,4.811,42442.93,208576.68
1331510400,4.91,4.89,4.95,4.856,22048.15,108198.98
1331596800,4.89,5.27,5.41,4.865,127325.05,656673.85
1331683200,5.27,5.38,5.45,5.252,62889.72,337721.85
1331769600,5.38,5.327,5.445,5.255,41077.61,219063.81
1331856000,5.327,5.344,5.4,5.3,32718.79,174983.16
1331942400,5.344,5.216,5.4,5.212,39100.23,207915.56
1332028800,5.216,5.279,5.34,5.211,22857.01,120310.25
1332115200,5.279,4.694,5.31,4.5,188889.07,922722.01
1332201600,4.694,4.838,4.9,4.588,66343.85,318065.31
1332288000,4.838,4.815,4.87,4.75,46436.88,223605.57
1332374400,4.815,4.704,4.88,4.598,58069.92,276226.9
1332460800,4.704,4.686,4.79,4.6,54129.94,254329.72
1332547200,4.686,4.676,4.729,4.596,39068.59,181738.16
1332633600,4.676,4.55,4.683,4.3,71556.26,322035.23
1332720000,4.55,4.619,4.738,4.516,69838.07,324896.28
1332806400,4.619,4.811,4.846,4.49,73431.76,342922.08
1332892800,4.811,4.788,4.837,4.721,38017.12,182050.5
1332979200,4.788,4.808,4.861,4.71,37974.76,180963.57
1333065600,4.808,4.86,4.88,4.717,39071.84,187496.45
1333152000,4.86,4.909,4.95,4.82,35529.09,173670.93
1333238400,4.909,4.827,4.92,4.73,35950.6,172377.67
1333324800,4.827,4.974,5.08,4.76,80663.98,398480.61
1333411200,4.974,4.952,4.995,4.81,78481.21,384710.33
1333497600,4.952,4.91,4.97,4.89,51040.82,251784.97
1333584000,4.91,4.919,4.935,4.87,33807.18,165880.2
1333670400,4.919,4.95,4.98,4.88,58211.45,287735.13
1333756800,4.95,4.687,4.95,4.687,80945.75,388783.68
1333843200,4.687,4.793,4.8,4.62,41972.77,197917.32
1333929600,4.793,4.872,4.879,4.732,39243.69,187709.3
1334016000,4.872,4.837,4.9,4.764,53101.77,256671.37
1334102400,4.837,4.928,4.98,4.791,67035.83,327827.09
1334188800,4.928,4.92,4.946,4.843,46368.68,226872.24
1334275200,4.92,4.94,4.945,4.73,93111.86,452385.87
1334361600,4.94,4.96,5.03,4.9,63887.71,317996.1
1334448000,4.96,4.969,4.98,4.86,33343.95,163921.54
1334534400,4.969,4.932,4.979,4.91,31159.52,154236.34
1334620800,4.932,4.976,5.022,4.925,30645.71,151983.96
1334707200,4.976,5.118,5.178,4.96,79130.2,401659.4
1334793600,5.118,5.138,5.19,5.1,46675.15,240310.56
1334880000,5.138,5.35,5.48,5.101,104068.95,544263.48
1334966400,5.35,5.26,5.479,5.11,60922.26,321118.73
1335052800,5.26,5.204,5.325,5.101,37109.4,192195.87
1335139200,5.204,4.96,5.218,4.96,49367.94,252978.56
1335225600,4.96,5.098,5.2,4.952,70989.7,360126.6
1335312000,5.098,5.132,5.18,5.036,35642.73,182736.86
1335398400,5.132,5.098,5.175,4.99,57360.76,291333.8
1335484800,5.098,5.109,5.124,5.032,25868.39,131461.84
1335571200,5.109,4.979,5.109,4.846,91591.47,453939.59
1335657600,4.979,4.904,5.018,4.88,22226.6,109717.97
1335744000,4.904,4.949,5.0,4.87,55767.57,275744.99
1335830400,4.949,5.0,5.0,4.916,36680.85,181986.6
1335916800,5.0,5.074,5.179,4.97,95963.31,487937.82
1336003200,5.074,5.134,5.184,5.02,35421.07,180427.18
1336089600,5.134,5.067,5.15,5.067,43629.49,223210.23
1336176000,5.067,5.077,5.12,5.029,18841.29,95532.52
1336262400,5.077,5.05,5.099,5.014,19299.91,97474.41
1336348800,5.05,5.06,5.096,4.971,46182.84,232779.55
1336435200,5.06,5.05,5.1,4.96,68203.82,342801.15
1336521600,5.05,5.044,5.096,5.0,38921.3,196640.97
1336608000,5.044,4.85,5.125,4.803,69983.5,347144.1
1336694400,4.85,4.96,5.0,4.801,63129.79,311100.91
1336780800,4.96,4.946,4.999,4.915,20875.34,103382.07
1336867200,4.946,4.93,4.999,4.92,14046.31,69673.16
1336953600,4.93,5.006,5.036,4.9,52846.55,263695.58
1337040000,5.006,5.035,5.04,4.951,44144.38,220957.66
1337126400,5.035,5.089,5.135,5.0,69369.57,351814.07
1337212800,5.089,5.1,5.1,5.051,26622.33,135248.36
1337299200,5.1,5.118,5.13,5.061,52580.56,268289.56
1337385600,5.118,5.099,5.143,5.07,23155.3,118319.57
1337472000,5.099,5.09,5.15,5.085,18690.61,95644.05
1337558400,5.09,5.1,5.13,5.062,33623.96,171340.69
1337644800,5.1,5.099,5.115,5.05,46681.9,237263.34
1337731200,5.099,5.14,5.165,5.065,52958.35,271619.69
1337817600,5.14,5.119,5.149,5.07,28916.46,148029.4
1337904000,5.119,5.145,5.15,5.102,23075.73,118398.28
1337990400,5.145,5.103,5.145,5.1,16592.65,84985.05
1338076800,5.103,5.139,5.148,5.1,15751.21,80709.32
1338163200,5.139,5.136,5.16,5.11,27560.81,141508.49
1338249600,5.136,5.15,5.159,5.015,61267.06,313167.67
1338336000,5.15,5.135,5.173,5.1,39944.18,205489.48
1338422400,5.135,5.18,5.2,5.112,39476.52,203750.19
1338508800,5.18,5.275,5.279,5.181,44689.12,234080.46
1338595200,5.275,5.249,5.275,5.213,15168.98,79520.99
1338681600,5.249,5.205,5.254,5.205,12679.13,66238.34
1338768000,5.205,5.266,5.279,5.18,51239.53,268035.7
1338854400,5.266,5.44,5.5,5.224,83934.15,452286.0
1338940800,5.44,5.46,5.49,5.389,40678.15,221376.21
1339027200,5.46,5.591,5.594,5.41,48065.8,264420.4
1339113600,5.591,5.633,5.66,5.56,53841.11,302527.61
1339200000,5.633,5.56,5.7,5.462,37122.48,206719.45
1339286400,5.56,5.468,5.577,5.427,24397.29,134034.65
1339372800,5.468,5.575,5.6,5.432,40263.97,221882.17
1339459200,5.575,5.7,5.75,5.5,78982.6,442662.49
1339545600,5.7,5.929,5.96,5.66,57237.87,335216.88
1339632000,5.929,5.954,5.974,5.808,35039.35,206567.62
1339718400,5.954,6.5,6.587,5.883,65639.16,401826.99
1339804800,6.5,6.4,6.599,6.261,78196.08,505216.48
1339891200,6.4,6.164,6.53,6.103,48800.26,308913.52
1339977600,6.164,6.31,6.36,6.03,46832.28,293446.76
1340064000,6.31,6.499,6.533,6.281,43883.52,282752.04
1340150400,6.499,6.67,6.71,6.45,64069.27,423271.21
1340236800,6.67,6.68,6.8,6.561,51943.25,347681.68
1340323200,6.68,6.548,6.8,6.428,56823.03,374175.12
1340409600,6.548,6.428,6.651,6.4,20122.22,130792.6
1340496000,6.428,6.35,6.47,6.35,33945.3,217549.23
1340582400,6.35,6.305,6.446,6.217,62638.91,395654.82
1340668800,6.305,6.42,6.47,6.289,48736.67,311935.52
1340755200,6.42,6.647,6.65,6.4,41979.59,274046.64
1340841600,6.647,6.606,6.669,6.49,42818.4,282297.48
1340928000,6.606,6.65,6.679,6.542,26298.8,174369.86
1341014400,6.65,6.69,6.694,6.602,20591.63,137136.1
1341100800,6.69,6.629,6.694,6.535,20577.6,135823.9
1341187200,6.629,6.76,6.765,6.578,32364.2,217005.56
1341273600,6.76,6.45,6.76,6.4,71068.52,465280.45
1341360000,6.45,6.51,6.55,6.45,33478.79,217804.23
1341446400,6.51,6.67,6.77,6.481,45344.7,301701.76
1341532800,6.67,6.648,6.72,6.55,43191.39,286978.88
1341619200,6.648,6.762,6.87,6.63,37987.95,257213.27
1341705600,6.762,6.799,6.86,6.723,18219.93,123756.04
1341792000,6.799,7.021,7.1,6.743,61644.1,425223.11
1341878400,7.021,7.2,7.25,6.96,70065.8,497668.82
1341964800,7.2,7.15,7.257,7.018,41891.36,297644.88
1342051200,7.15,7.764,7.9,7.1,64616.6,471834.37
1342137600,7.764,7.665,7.816,7.42,65465.74,499441.51
1342224000,7.665,7.542,7.665,7.516,16007.1,121635.99
1342310400,7.542,7.621,7.7,7.45,26978.3,204616.5
1342396800,7.621,8.5,8.65,7.618,103400.11,835550.27
1342483200,8.5,8.8,9.49,7.322,210804.47,1757815.81
1342569600,8.8,9.11,9.399,8.5,105945.9,955210.08
1342656000,9.11,8.87,9.234,8.818,48249.66,438703.58
1342742400,8.87,8.52,8.87,7.6,154661.12,1267523.74
1342828800,8.52,8.846,9.7,7.96,139906.9,1242153.88
1342915200,8.846,8.41,8.97,8.271,30070.67,259113.81
1343001600,8.41,8.446,9.2,7.75,146396.18,1238579.49
1343088000,8.446,8.6,8.85,8.34,40946.86,353506.54
1343174400,8.6,8.8,8.9,8.369,64720.95,555883.85
1343260800,8.8,8.9,8.901,8.6,32379.65,283993.34
1343347200,8.9,8.9,8.95,8.814,26673.61,237223.99
1343433600,8.9,8.888,8.93,8.71,16164.58,143179.47
1343520000,8.888,8.71,8.888,8.7,11462.59,100508.03
1343606400,8.71,9.098,9.15,8.7,51254.5,458873.3
1343692800,9.098,9.35,9.44,9.079,70173.63,648746.34
1343779200,9.35,9.55,9.65,9.111,68695.7,647522.58
1343865600,9.55,10.53,11.0,9.412,126685.69,1283817.64
1343952000,10.53,10.97,11.12,10.3,61643.28,661588.16
1344038400,10.97,10.98,11.3,10.53,52321.31,575464.3
1344124800,10.98,10.87,11.29,10.11,67280.25,714863.7
1344211200,10.87,10.86,11.19,10.64,51637.91,562801.91
1344297600,10.86,11.1,11.1,10.65,41653.59,451978.45
1344384000,11.1,11.06,11.15,10.85,31322.91,345666.89
1344470400,11.06,11.06,12.0,10.8,101880.31,1153809.11
1344556800,11.06,11.39,11.6,11.01,63597.01,725605.06
1344643200,11.39,11.51,11.6,11.39,21791.03,250620.15
1344729600,11.51,11.62,11.77,11.45,30340.95,353092.67
1344816000,11.62,12.04,12.05,11.49,54035.66,637059.69
1344902400,12.04,12.19,12.34,11.89,44014.86,532302.32
1344988800,12.19,13.25,13.25,12.16,57562.75,725834.14
1345075200,13.25,13.5,13.84,12.5,96604.12,1277714.19
1345161600,13.5,11.58,15.4,10.6,221033.9,2930580.33
1345248000,11.58,11.61,12.9,11.02,88047.77,1045361.51
1345334400,11.61,8.0,11.62,7.58,238860.32,2170411.03
1345420800,8.0,10.1,10.5,7.81,192502.76,1835053.01
1345507200,10.1,9.915,10.3,9.699,72082.69,722740.27
1345593600,9.915,9.807,10.1,9.571,67513.56,665544.84
1345680000,9.807,10.1,10.25,9.705,56015.67,560012.6
1345766400,10.1,10.6,10.62,9.852,92077.75,945182.94
1345852800,10.6,10.52,10.63,10.2,40232.49,420388.01
1345939200,10.52,10.61,10.62,10.45,26331.03,277773.75
1346025600,10.61,10.95,12.15,10.54,175117.56,1957673.34
1346112000,10.95,10.94,11.21,10.5,54875.36,598168.05
1346198400,10.94,10.92,11.13,10.55,53647.72,581687.69
1346284800,10.92,10.78,10.93,10.6,30868.5,332208.84
1346371200,10.78,10.16,10.83,9.66,67791.34,690452.97
1346457600,10.16,9.965,10.3,9.776,23376.24,233777.63
1346544000,9.965,10.2,10.36,9.719,25055.74,251932.43
1346630400,10.2,10.53,10.59,10.09,22925.32,237264.68
1346716800,10.53,10.38,10.53,10.15,34878.49,359404.18
1346803200,10.38,11.0,11.17,10.26,60767.24,653374.16
1346889600,11.0,11.18,11.29,10.64,67054.06,733288.22
1346976000,11.18,11.0,11.21,10.95,35535.72,394463.57
1347062400,11.0,11.04,11.14,10.77,24253.64,266231.48
1347148800,11.04,11.02,11.14,10.92,14033.42,155002.6
1347235200,11.02,11.17,11.19,10.87,42288.41,467067.67
1347321600,11.17,11.33,11.35,10.88,64954.44,721708.44
1347408000,11.33,11.36,11.39,10.78,58628.0,657004.1
1347494400,11.36,11.4,11.4,11.22,20574.32,233401.71
1347580800,11.4,11.67,11.8,11.32,43259.7,500768.38
1347667200,11.67,11.75,11.79,11.6,16272.52,190511.93
1347753600,11.75,11.87,11.99,11.72,30297.22,359833.88
1347840000,11.87,11.89,11.96,11.77,26612.48,316662.26
1347926400,11.89,12.25,12.35,11.84,40949.28,494030.03
1348012800,12.25,12.57,12.69,12.15,41883.0,519593.55
1348099200,12.57,12.28,12.66,12.25,32567.34,406467.47
1348185600,12.28,12.37,12.5,12.01,35834.78,439674.22
1348272000,12.37,12.24,12.4,12.14,14986.56,183186.34
1348358400,12.24,12.19,12.27,11.63,39920.72,479223.21
1348444800,12.19,12.1,12.3,11.95,27291.83,330885.09
1348531200,12.1,12.2,12.23,12.01,21228.61,257174.51
1348617600,12.2,12.27,12.46,12.02,23495.18,287416.94
1348704000,12.27,12.31,12.4,12.21,19326.69,238051.35
1348790400,12.31,12.39,12.45,12.12,26674.78,329436.52
1348876800,12.39,12.36,12.49,12.21,17061.66,211507.34
1348963200,12.36,12.4,12.45,12.3,7793.91,96462.09
1349049600,12.4,12.4,12.48,12.32,24826.69,307618.78
1349136000,12.4,12.84,12.88,12.34,50833.35,642027.91
1349222400,12.84,12.89,12.99,12.68,32955.07,422995.61
1349308800,12.89,12.85,13.09,12.6,37945.15,488811.23
1349395200,12.85,12.69,12.97,12.51,31258.44,398427.1
1349481600,12.69,12.51,12.86,12.35,24673.41,310513.02
1349568000,12.51,11.8,12.62,11.7,63512.03,762812.96
1349654400,11.8,11.78,11.95,10.62,97938.4,1102329.22
1349740800,11.78,11.9,12.35,11.57,46768.8,559694.91
1349827200,11.9,12.12,12.19,11.77,27722.07,333351.59
1349913600,12.12,12.03,12.15,11.86,19831.64,238483.07
1350000000,12.03,12.0,12.15,11.92,21538.03,259522.53
1350086400,12.0,11.86,12.11,11.85,11861.68,141870.31
1350172800,11.86,11.74,12.03,11.5,22891.1,271135.83
1350259200,11.74,11.84,11.99,11.43,27101.72,317633.19
1350345600,11.84,11.85,11.99,11.5,41184.66,485720.72
1350432000,11.85,11.81,11.96,11.7,23553.36,279774.85
1350518400,11.81,11.94,11.96,11.75,21880.84,259855.62
1350604800,11.94,11.74,11.97,11.62,23177.45,272640.88
1350691200,11.74,11.74,11.85,11.56,22110.92,259113.16
1350777600,11.74,11.63,11.77,11.61,9375.52,109479.89
1350864000,11.63,11.71,11.81,11.47,37622.03,440140.37
1350950400,11.71,11.65,12.0,11.41,54344.49,637306.0
1351036800,11.65,11.65,11.79,11.59,21764.66,254132.03
1351123200,11.65,10.86,11.7,10.52,84704.86,934190.95
1351209600,10.86,10.17,10.95,9.74,98994.7,1020616.67
1351296000,10.17,10.26,10.84,9.822,47869.83,496747.54
1351382400,10.26,10.7,10.95,10.25,22389.59,236640.5
1351468800,10.7,10.6,10.94,10.32,37574.81,400173.5
1351555200,10.6,10.89,10.89,10.58,26023.32,279843.08
1351641600,10.89,11.2,11.21,10.71,40673.45,448359.79
1351728000,11.2,10.57,11.28,10.4,50362.1,550327.49
1351814400,10.57,10.47,10.8,10.33,24485.26,258957.79
1351900800,10.47,10.64,10.65,10.4,16732.94,176345.08
1351987200,10.64,10.8,10.9,10.51,16750.34,178761.66
1352073600,10.8,10.75,10.88,10.61,21776.74,233650.36
1352160000,10.75,10.9,10.9,10.67,26995.3,291515.94
1352246400,10.9,10.92,11.22,10.8,31733.85,348474.7
1352332800,10.92,10.93,11.07,10.75,26058.85,284556.11
1352419200,10.93,10.82,10.98,10.79,14727.12,159984.85
1352505600,10.82,10.89,10.96,10.75,13490.45,146349.26
1352592000,10.89,10.87,10.94,10.7,12625.48,136448.09
1352678400,10.87,11.01,11.18,10.77,39217.17,431080.47
1352764800,11.01,10.95,11.13,10.92,16757.51,184368.79
1352851200,10.95,10.95,11.05,10.82,24543.09,268636.84
1352937600,10.95,11.2,11.3,10.86,31901.17,353356.16
1353024000,11.2,11.75,11.8,11.17,58253.16,669422.19
1353110400,11.75,11.79,11.8,11.52,19105.45,223039.47
1353196800,11.79,11.65,11.83,11.62,15514.15,181716.98
1353283200,11.65,11.8,11.84,11.6,25197.92,295260.75
1353369600,11.8,11.73,11.8,11.57,27220.18,318291.25
1353456000,11.73,11.77,11.78,11.64,19227.8,225308.73
1353542400,11.77,12.42,12.43,11.67,58301.3,703582.88
1353628800,12.42,12.35,12.41,12.13,18967.9,233370.93
1353715200,12.35,12.41,12.48,12.25,19570.39,242058.59
1353801600,12.41,12.48,12.6,12.31,24023.69,299989.4
1353888000,12.48,12.25,12.65,11.89,35913.82,443753.07
1353974400,12.25,12.2,12.34,11.9,33194.69,401692.08
1354060800,12.2,12.35,12.41,12.1,30688.21,376900.98
1354147200,12.35,12.45,12.6,12.15,26505.34,329552.64
1354233600,12.45,12.57,12.65,12.42,24350.31,305812.61
1354320000,12.57,12.56,12.69,12.46,14696.42,184860.98
